"actor_imdb_id","name","gender","birthday","actor_race"
"nm1840561","Michelle Kulas","f","undefined","-"
"nm1026398","Kathleen Mullan","f","undefined","-"
"nm1965661","Georgia Dewson","f","undefined","-"
"nm2089381","Sienna Rose","f","1975-9-13","-"
"nm1967634","Hector A. Leguillow","m","undefined","-"
"nm1161029","Ben Mulroney","m","1976-3-9","-"
"nm0612329","Terry David Mulligan","m","1942-6-30","-"
"nm0761078","Lauren Sanchez","f","1969-12-19","-"
"nm0020811","Mark S. Allen","m","undefined","-"
"nm1965498","Jon Brady","m","undefined","-"
"nm0109361","Taryn Winter Brill","f","undefined","-"
"nm0250351","Sara Edwards","f","undefined","-"
"nm1969619","Heidi Eng","f","undefined","-"
"nm1970753","Jim Ferguson","m","undefined","-"
"nm1967544","CB Hackworth","m","undefined","-"
"nm1969838","Sam Hallenbeck","m","undefined","-"
"nm1967569","Mike Waco","m","undefined","-"
"nm1856598","Marian Etoile Watson","f","undefined","-"
"nm0387368","Richard Ho","m","undefined","-"
"nm0391790","Dave Holmes","m","1971-3-14","-"
"nm1965284","Andrew Hunsaker","m","undefined","-"
"nm1970852","Taylor Johnson","f","undefined","-"
"nm1969380","Bonnie Laufer-Krebs","f","undefined","-"
"nm1293475","Jennifer Lothrop","f","1974-3-17","-"
"nm1967865","Lisa Fuller Magee","f","undefined","-"
"nm1965576","Bret Martin","m","undefined","-"
"nm0562272","Liam Mayclem","m","undefined","-"
"nm0665918","Scott Patrick","m","undefined","-"
"nm1965458","Shaheem Reid","m","undefined","-"
"nm0748154","Sam Rubin","m","1960-2-16","-"
"nm1970347","Maria Salas","f","undefined","-"
"nm1968697","Devon Soltendieck","m","1985-5-8","-"
"nm1016536","Patrick Stoner","m","undefined","-"
"nm1967310","Lee Thomas","m","undefined","-"
"nm1838028","Tony Toscano","m","undefined","-"
"nm1958268","David Moss","m","undefined","-"
"nm1566411","Sandra-Jessica Couturier","f","1976-3-30","-"
"nm1115752","Sean Bennett","m","undefined","-"
"nm0152356","Douglas Chapman","m","undefined","-"
"nm2000462","Rhys Edwards","m","undefined","-"
"nm2061155","Vivian Kalinov","f","undefined","-"
"nm1353033","Yvonne Myers","f","undefined","-"
"nm1516914","Mashiah Vaughn-Hulbert","f","undefined","-"
"nm0003515","Ralph Winter","m","undefined","-"
"nm0951838","Lynnanne Zager","f","undefined","-"
"nm0166972","Colin Clive","m","1900-1-20","White"
"nm0164883","Mae Clarke","f","1910-8-16","White"
"nm0092900","John Boles","m","1895-10-28","White"
"nm0000472","Boris Karloff","m","1887-11-23","White"
"nm0888000","Edward Van Sloan","m","1882-11-1","-"
"nm0449694","Frederick Kerr","m","1858-10-11","-"
"nm0296859","Dwight Frye","m","1899-2-22","White"
"nm0069373","Lionel Belmore","m","1867-5-12","-"
"nm0365048","Marilyn Harris","f","1924-8-19","-"
"nm0082501","Ted Billings","m","1880-4-7","-"
"nm3112253","Mae Bruce","f","1886-11-16","-"
"nm0193354","Jack Curtis","m","1880-5-28","-"
"nm0241904","Arletta Duncan","f","1914-12-31","-"
"nm0245802","William Dyer","m","1881-3-11","-"
"nm0285643","Francis Ford","m","1881-8-14","White"
"nm0423054","Soledad Jiménez","f","1874-2-28","-"
"nm0424719","Carmencita Johnson","f","1923-3-31","-"
"nm0426208","Seessel Anne Johnson","f","1920-12-28","-"
"nm0542870","Margaret Mann","f","1868-4-4","-"
"nm0548270","Michael Mark","m","1886-3-15","-"
"nm0601733","Pauline Moore","f","1914-6-14","White"
"nm0657366","Inez Palange","f","1889-6-13","-"
"nm0659947","Paul Panzer","m","1872-11-3","-"
"nm0662118","Cecilia Parker","f","1914-4-26","White"
"nm0687651","Rose Plumer","f","1876-1-19","-"
"nm0721637","Cecil Reynolds","m","1880-11-24","-"
"nm0888871","Ellinor Vanderveer","f","1887-8-5","-"
"nm0000111","Matthew Broderick","m","1962-3-21","White"
"nm0000606","Jean Reno","m","1948-7-30","White"
"nm0001623","Maria Pitillo","f","1966-1-8","White"
"nm0000279","Hank Azaria","m","1964-4-25","White"
"nm0242656","Kevin Dunn","m","1956-8-24","White"
"nm0503627","Michael Lerner","m","1941-6-22","White"
"nm0733427","Harry Shearer","m","1943-12-23","White"
"nm0275890","Arabella Field","f","1965-2-5","-"
"nm0507852","Vicki Lewis","f","1960-3-17","White"
"nm0767443","Doug Savant","m","1964-6-21","White"
"nm0199118","Malcolm Danare","m","1962-0-0","-"
"nm0325836","Lorry Goldman","m","undefined","-"
"nm0041290","Christian Aubert","m","undefined","-"
"nm0074468","Philippe Bergeron","m","1959-8-9","-"
"nm0116834","Frank Bruynbroek","m","undefined","-"
"nm0320931","François Giroday","m","1952-3-18","-"
"nm0316194","Nicholas J. Giangiulio","m","undefined","-"
"nm0504342","Robert Lesser","m","1942-10-22","-"
"nm0544382","Ralph Manza","m","1921-12-1","-"
"nm0130198","Greg Callahan","m","undefined","-"
"nm0254760","Chris Ellis","m","1956-4-14","White"
"nm0004813","Nancy Cartwright","f","1957-10-25","White"
"nm0304579","Richard Gant","m","1944-3-10","-"
"nm0601298","Jack Moore","m","undefined","-"
"nm0316241","Steve Giannelli","m","undefined","-"
"nm0266983","Brian Farabaugh","m","undefined","-"
"nm0498284","Stephen Xavier Lee","m","undefined","-"
"nm0001183","Bodhi Elfman","m","1969-7-19","White"
"nm0061442","Rich Grosso","m","undefined","-"
"nm0455820","Lloyd Kino","m","1919-5-18","-"
"nm0865084","Toshi Toda","m","undefined","-"
"nm0476226","Clyde Kusatsu","m","1948-9-13","Asian"
"nm0441377","Masaya Katô","m","1963-4-27","-"
"nm0607703","Glenn Morshower","m","1959-4-24","White"
"nm0664532","Lola Pashalinski","f","undefined","-"
"nm0298050","Rob Fukuzaki","m","undefined","-"
"nm0363038","Dale Harimoto","f","undefined","-"
"nm0190319","Gary W. Cruz","m","undefined","-"
"nm0916871","Derek Webster","m","undefined","-"
"nm0292355","Stuart Fratkin","m","1963-9-22","-"
"nm0162275","Frank Cilberg","m","undefined","-"
"nm0428321","Jason Edward Jones","m","undefined","-"
"nm0570807","Roger McIntyre","m","undefined","-"
"nm0696295","David Pressman","m","1965-11-6","-"
"nm0266539","Robert Faltisco","m","1964-6-16","-"
"nm2837187","Christopher Darius Maleki","m","undefined","-"
"nm0527149","Scott Lusby","m","undefined","-"
"nm0230058","Ali Afshar","m","undefined","-"
"nm0935834","Terence Paul Winter","m","1974-11-19","-"
"nm0311912","Kirk Geiger","m","1969-3-24","-"
"nm0003958","Pat Mastroianni","m","1971-12-22","-"
"nm0756473","Eric Saiet","m","undefined","-"
"nm0120235","Burt Bulos","m","undefined","-"
"nm0283292","Robert Floyd","m","1967-5-6","-"
"nm0677397","Seth Peterson","m","1970-8-16","-"
"nm0946002","Jamison Yang","m","1976-10-31","-"
"nm0003405","Nathan Anderson","m","1969-10-21","-"
"nm0612634","Mark Munafo","m","1967-1-22","-"
"nm0772902","Dwight Schmidt","m","undefined","-"
"nm0842717","Dwayne Swingler","m","undefined","-"
"nm0664505","Lawton Paseka","m","undefined","-"
"nm0172333","Greg Collins","m","1952-12-8","-"
"nm0085316","James Black","m","1962-4-3","-"
"nm0316360","Thomas Giuseppe Giantonelli","m","undefined","-"
"nm0912141","Paul Ware","m","undefined","-"
"nm0751350","Montae Russell","m","undefined","-"
"nm0141099","Christopher Carruthers","m","undefined","-"
"nm0668905","Daniel Pearce","m","undefined","-"
"nm0280051","Mark Fite","m","undefined","-"
"nm0144425","Craig Castaldo","m","undefined","-"
"nm0664618","Eric Paskel","m","undefined","-"
"nm0915901","Lee Weaver","m","1930-4-10","-"
"nm0855657","Leonard Termo","m","1935-3-6","-"
"nm0852672","Joshua Taylor","m","undefined","-"
"nm0002326","Al Sapienza","m","1956-7-31","-"
"nm0922899","Stoney Westmoreland","m","undefined","-"
"nm0912469","Gary Warner","m","undefined","-"
"nm0923815","Ed Wheeler","m","undefined","-"
"nm0387423","Bill Hoag","m","undefined","-"
"nm0045935","Joseph Badalucco Jr.","m","undefined","-"
"nm0226058","Jonathan Dienst","m","undefined","-"
"nm0047852","Benjamin Baird","m","undefined","-"
"nm0568690","Madeline McFadden","f","undefined","-"
"nm0680540","Julian M. Phillips","m","undefined","-"
"nm0708767","Raymond Ramos","m","undefined","-"
"nm0373036","Gary A. Hecker","m","undefined","-"
"nm0919798","Frank Welker","m","1946-3-12","White"
"nm0051262","Jonathan Baltzer","m","undefined","-"
"nm0090814","Ben Bode","m","undefined","-"
"nm3267484","Dara J. Bragg","f","undefined","-"
"nm0156475","George Cheung","m","1949-2-8","-"
"nm1396107","Christopher Del Gaudio","m","1964-12-24","-"
"nm1098507","Mary Ann Giannino","f","1962-8-7","-"
"nm0317938","Brandon Gilberstadt","m","1986-7-29","-"
"nm0331814","Al Goto","m","1962-1-31","-"
"nm0382450","Lincoln D. Hiatt","m","undefined","-"
"nm0387378","Steven Ho","m","1973-3-9","-"
"nm6521875","Stuart D. Latham","m","undefined","-"
"nm0502959","Al Leong","m","1952-9-30","-"
"nm0503624","Ken Lerner","m","1948-5-27","-"
"nm0560464","Greg Mattson","m","undefined","-"
"nm0001543","Gretchen Mol","f","1972-11-8","White"
"nm0685227","Salvatore Paul Piro","m","undefined","-"
"nm0714698","Lance Reddick","m","1962-0-0","Black"
"nm0721332","Judy Reyes","f","1967-11-5","Hispanic"
"nm0725708","Leif Riddell","m","undefined","-"
"nm0761553","Fred Sanders","m","1955-2-24","-"
"nm0866940","Tadao Tomomatsu","m","undefined","-"
"nm6379519","Michael Tota","m","undefined","-"
"nm2997096","John Wilkie","m","undefined","-"
"nm0000741","Tim Allen","m","1953-6-13","White"
"nm0000244","Sigourney Weaver","f","1949-10-8","White"
"nm0000614","Alan Rickman","m","1946-2-21","White"
"nm0001724","Tony Shalhoub","m","1953-10-9","Middle Eastern"
"nm0005377","Sam Rockwell","m","1968-11-5","White"
"nm0593258","Daryl Mitchell","m","1965-7-16","Black"
"nm0170186","Enrico Colantoni","m","1963-2-14","White"
"nm0755179","Robin Sachs","m","1951-2-5","-"
"nm0106755","Patrick Breen","m","1960-10-26","White"
"nm0701512","Missi Pyle","f","1972-11-16","White"
"nm0715915","Jed Rees","m","1970-3-8","-"
"nm0519043","Justin Long","m","1978-6-2","White"
"nm0397386","Jeremy Howard","m","1981-6-12","-"
"nm0191636","Kaitlin Cullum","f","1986-6-24","-"
"nm0275502","Jonathan Feyer","m","1986-8-25","-"
"nm0088298","Corbin Bleu","m","1989-2-21","Multiracial"
"nm0701818","Wayne Pére","m","undefined","-"
"nm0516127","Sam Lloyd","m","1963-11-12","White"
"nm0159273","Bill Chott","m","1969-7-23","-"
"nm0750851","Morgan Rusler","m","undefined","-"
"nm0083024","Gregg Binkley","m","1963-3-20","-"
"nm0210874","Brandon de Paul","m","1990-1-23","-"
"nm0473456","Paul G. Kubiak","m","undefined","-"
"nm0170329","Gregory Colbrook","m","undefined","-"
"nm0542580","Jennifer Manley","f","undefined","-"
"nm0925003","John Patrick White","m","1972-9-27","-"
"nm0317315","Todd Giebenhain","m","1974-11-27","-"
"nm0002262","J.P. Manoux","m","1969-6-8","-"
"nm0348371","Dan Gunther","m","undefined","-"
"nm0935616","Matt Winston","m","1970-2-3","-"
"nm0444749","Brandon Keener","m","1974-10-1","-"
"nm0045379","Dian Bachar","m","1970-10-26","-"
"nm0933988","Rainn Wilson","m","1966-1-20","White"
"nm0250743","Susan Egan","f","1970-2-18","-"
"nm0842056","Heidi Swedberg","f","1966-3-3","White"
"nm0802280","Isaac C. Singleton Jr.","m","undefined","-"
"nm0671593","Jerry Penacoli","m","1956-7-9","-"
"nm0571930","Joel McKinnon Miller","m","undefined","-"
"nm0567852","Kevin McDonald","m","1961-5-16","White"
"nm0662172","Daniel Parker","m","undefined","-"
"nm0404267","Dawn Hutchins","f","undefined","-"
"nm0290990","Joe Frank","m","undefined","White"
"nm0724204","Larry Richards","m","undefined","-"
"nm0859722","Mic Tomasi","m","undefined","-"
"nm0145402","Heath Castor","m","1977-6-15","-"
"nm1087064","Joseph J. Dawson","m","undefined","-"
"nm0962882","Paulie DiCocco III","m","1979-2-9","-"
"nm0233562","David Dorfman","m","undefined","-"
"nm0352302","Michael Haboush","m","1969-8-25","-"
"nm0425068","Erik Johnson","m","1974-6-22","-"
"nm1906074","Janis Jones","f","undefined","-"
"nm2551103","Danilo Mancinelli","m","undefined","-"
"nm2062406","Molly O'Brien","f","undefined","-"
"nm0671883","Brian Penikas","m","undefined","-"
"nm0004657","Rocco Salata","m","1970-7-6","-"
"nm0000237","John Travolta","m","1954-2-18","White"
"nm0000432","Gene Hackman","m","1930-1-30","White"
"nm0000623","Rene Russo","f","1954-2-17","White"
"nm0000362","Danny DeVito","m","1944-11-17","White"
"nm0001199","Dennis Farina","m","1944-2-29","White"
"nm0005148","Delroy Lindo","m","1952-11-18","Black"
"nm0001254","James Gandolfini","m","1961-9-18","White"
"nm0340973","Jon Gries","m","1957-6-17","White"
"nm0698707","Renee Props","f","1962-2-15","-"
"nm0001601","David Paymer","m","1954-8-30","White"
"nm0274684","Martin Ferrero","m","1947-9-29","-"
"nm0762153","Miguel Sandoval","m","1951-11-16","Hispanic"
"nm0889846","Jacob Vargas","m","1971-8-18","Hispanic"
"nm0366405","Linda Hart","f","undefined","-"
"nm0805653","Bobby Slayton","m","1955-5-25","-"
"nm0438682","Ron Karabatsos","m","1933-4-22","-"
"nm0905289","Alison Waddell","f","undefined","-"
"nm0905290","Amber Waddell","f","undefined","-"
"nm0182824","John Cothran","m","1947-10-31","-"
"nm0174780","Jack Conley","m","undefined","-"
"nm0387900","Bernard Hocke","m","undefined","-"
"nm0915518","Big Daddy Wayne","m","undefined","-"
"nm0598887","Jay Montalvo","m","undefined","-"
"nm0121620","Carlease Burke","f","undefined","-"
"nm0780005","Vito Scotti","m","1918-1-26","White"
"nm0681586","Rino Piccolo","m","undefined","-"
"nm0219410","Alfred Dennis","m","1922-12-26","-"
"nm0296138","Zed Frizzelle","m","undefined","-"
"nm0896107","Harry Victor","m","undefined","-"
"nm0001756","Barry Sonnenfeld","m","1953-4-1","White"
"nm0779072","Donna W. Scott","f","undefined","-"
"nm0679885","Zack Phifer","m","undefined","-"
"nm0329659","Greg Goossen","m","1945-12-14","-"
"nm0447370","Stephanie Kemp","f","undefined","-"
"nm0037813","Rebeca Arthur","f","1960-3-17","-"
"nm0826848","Jeffrey Stephan","m","undefined","-"
"nm0658225","Ernest 'Chili' Palmer","m","undefined","-"
"nm0066664","Leslie Bega","f","1967-4-17","-"
"nm0000017","Marlene Dietrich","f","1901-12-27","White"
"nm1503505","Brian Reed Garvin","m","undefined","-"
"nm0342958","David Groh","m","1939-5-21","White"
"nm0000032","Charlton Heston","m","1923-10-4","White"
"nm0000172","Harvey Keitel","m","1939-5-13","White"
"nm0001468","David Letterman","m","1947-4-12","White"
"nm0001508","Penny Marshall","f","1943-10-15","White"
"nm0001509","Dean Martin","m","1917-6-7","White"
"nm0000541","Bette Midler","f","1945-12-1","White"
"nm0733678","Alex Rocco","m","1936-2-29","White"
"nm0000078","John Wayne","m","1907-5-26","White"
"nm0000080","Orson Welles","m","1915-5-6","White"
"nm0933746","Lenny Wilson","m","1955-10-27","-"
"nm0000195","Bill Murray","m","1950-9-21","White"
"nm0000101","Dan Aykroyd","m","1952-7-1","White"
"nm0000601","Harold Ramis","m","1944-11-21","White"
"nm0001548","Rick Moranis","m","1953-4-18","White"
"nm0001368","Ernie Hudson","m","1945-12-17","Black"
"nm0001633","Annie Potts","f","1952-10-28","White"
"nm0001493","Peter MacNicol","m","1954-4-10","White"
"nm0950867","Harris Yulin","m","1937-11-5","White"
"nm0546868","David Margulies","m","1937-2-19","White"
"nm0298281","Kurt Fuller","m","1953-9-16","White"
"nm0546755","Janet Margolin","f","1943-7-25","White"
"nm0902455","Wilhelm von Homburg","m","1940-8-25","-"
"nm0222111","William T. Deutschendorf","m","undefined","-"
"nm0222110","Henry J. Deutschendorf II","m","undefined","-"
"nm0602930","Michael P. Moran","m","1944-2-8","-"
"nm0911765","Olivia Ward","f","undefined","-"
"nm0492584","Mordecai Lawner","m","1928-0-0","-"
"nm0091212","Susan Boehm","f","undefined","-"
"nm0870729","Mary Ellen Trainor","f","1952-7-8","White"
"nm0898134","Christopher Villaseñor","m","undefined","-"
"nm0718646","Jason Reitman","m","1977-10-19","White"
"nm0527316","Aaron Lustig","m","1956-9-17","-"
"nm0502986","Page Leong","f","undefined","-"
"nm0773937","Mark Schneider","m","undefined","-"
"nm0660630","Valery Pappas","f","undefined","-"
"nm0718642","Catherine Reitman","f","1981-4-28","-"
"nm0282649","Dave Florek","m","1953-5-19","-"
"nm0286561","Richard Foronjy","m","1937-8-3","-"
"nm0928111","George P. Wilbur","m","undefined","-"
"nm0469667","Sharon Kramer","f","undefined","-"
"nm0281111","Walter Flanagan","m","1928-10-4","-"
"nm0113140","Bobby Brown","m","1969-2-5","Black"
"nm0623762","Christopher Neame","m","1947-9-12","-"
"nm0654023","Judy Ovitz","f","undefined","-"
"nm0240838","Tom Dugan","m","undefined","White"
"nm0227213","Angelo Dimascio","m","undefined","-"
"nm0079612","Robert Alan Beuth","m","1957-11-30","-"
"nm0597461","Ralph Monaco","m","undefined","-"
"nm0192037","Ron Cummins","m","undefined","-"
"nm0001507","Cheech Marin","m","1946-7-13","Hispanic"
"nm0190029","Yvette Cruise","f","undefined","-"
"nm0358610","John Hammil","m","1948-5-9","-"
"nm0321762","Ray Glanzmann","m","undefined","-"
"nm0956668","Alex Zimmerman","m","undefined","-"
"nm0236519","Brian Doyle-Murray","m","1945-10-31","White"
"nm0873899","Louise Troy","f","1933-11-9","-"
"nm0780528","Douglas Seale","m","1913-10-28","-"
"nm0825401","Ben Stein","m","1944-11-25","White"
"nm0390683","Erik Holland","m","1933-5-18","-"
"nm0001311","Philip Baker Hall","m","1931-9-10","White"
"nm0048944","Steve Baker","m","undefined","-"
"nm0313953","George G. Colucci","m","1960-8-24","-"
"nm0200706","Cibby Danyla","f","undefined","-"
"nm0692096","Donna Guidry","f","undefined","-"
"nm0660220","Peter Papageorgiou","m","undefined","-"
"nm0711602","Kariim Ratcliff","m","1963-6-29","-"
"nm0718645","Ivan Reitman","m","1946-10-27","White"
"nm0742695","Ira S. Rosenstein","m","undefined","-"
"nm0001884","Max von Sydow","m","1929-4-10","White"
"nm0916050","Chloe Webb","f","1956-6-25","White"
"nm0040472","William Atherton","m","1947-7-30","White"
"nm0850865","Steven Tash","m","undefined","-"
"nm0001690","Jennifer Runyon","f","1960-4-1","-"
"nm0431226","Slavitza Jovan","f","undefined","-"
"nm0258117","Michael Ensign","m","1944-2-13","-"
"nm0238541","Alice Drummond","f","1928-5-21","-"
"nm0153366","Jordan Charney","m","1937-4-1","-"
"nm0137114","Timothy Carhart","m","1953-12-24","White"
"nm0745232","John Rothman","m","1949-6-3","-"
"nm0567582","Tom McDermott","m","1912-7-20","-"
"nm0342339","Roger Grimsby","m","1928-9-23","-"
"nm0005092","Larry King","m","1933-11-19","White"
"nm0291460","Joe Franklin","m","1926-3-9","White"
"nm0440487","Casey Kasem","m","1932-4-27","Middle Eastern"
"nm0727543","John Ring","m","undefined","-"
"nm0559157","Norman Matlock","m","undefined","-"
"nm0162748","Joe Cirillo","m","undefined","-"
"nm0773356","Joe Schmieg","m","undefined","-"
"nm0001817","Reginald VelJohnson","m","1952-8-16","Black"
"nm0312564","Rhoda Gemignani","f","1940-10-21","-"
"nm0748133","Murray Rubin","m","1925-6-6","-"
"nm0226759","Larry Dilg","m","1947-6-8","-"
"nm0831812","Danny Stone","m","undefined","-"
"nm0245441","Patty Dworkin","f","1952-5-9","-"
"nm0440488","Jean Kasem","f","1954-0-0","-"
"nm0215565","Lenny Del Genio","m","undefined","-"
"nm0623751","Frances E. Nealy","f","1918-10-14","-"
"nm0608623","Sam Moses","m","undefined","-"
"nm0943942","Christopher Wynkoop","m","1943-12-7","-"
"nm0562154","Winston May","m","1937-2-3","-"
"nm0391218","Tommy Hollis","m","1954-3-22","-"
"nm0580783","Eda Reiss Merin","f","1913-7-31","-"
